,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture,theme,crawl_month
1230,18.0,76,EUR,100,0,3.56,120,47.0,24.0,19.0,9.0,21.0,0,0,0,0,9,Livraison standard,5,0,41,38,1.0,Quantité limitée !,CN,8950,4.274301675977654,0,summer,2020-08
1231,5.0,22,EUR,1000,0,3.32,395,146.0,64.0,53.0,36.0,96.0,0,0,0,0,50,Livraison standard,1,0,39,50,,,CN,3809,3.5828301391441317,0,summer,2020-08
1232,7.0,14,EUR,100,0,4.24,50,29.0,12.0,4.0,2.0,3.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,1160,4.143965517241379,0,summer,2020-08
1233,8.0,65,EUR,5000,0,4.14,1366,752.0,300.0,156.0,76.0,82.0,0,0,0,0,50,Livraison standard,2,0,93,50,,,CN,20824,4.063724548597772,0,summer,2020-08
1234,16.0,14,EUR,50,0,3.72,18,8.0,5.0,0.0,2.0,3.0,0,0,0,0,2,Livraison standard,5,0,37,2,,,CN,5508,4.322984749455338,0,summer,2020-08
1235,5.74,5,EUR,5000,0,3.9,1179,617.0,169.0,177.0,88.0,128.0,0,0,0,0,6,Livraison standard,2,0,20,50,,,CN,11854,4.094904673527923,0,summer,2020-08
1236,8.0,7,EUR,10000,0,3.71,2747,1253.0,470.0,390.0,233.0,401.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,65189,4.049640276733805,0,summer,2020-08
1237,8.0,7,EUR,20000,0,3.63,2058,902.0,319.0,324.0,191.0,322.0,0,0,0,0,50,Livraison standard,3,0,43,50,1.0,Quantité limitée !,CN,65189,4.049640276733805,0,summer,2020-08
1238,3.0,14,EUR,100,0,3.9,51,25.0,11.0,6.0,3.0,6.0,0,0,0,0,50,Livraison standard,1,0,41,50,1.0,Quantité limitée !,CN,9395,4.1100585417775415,0,summer,2020-08
1239,2.89,7,EUR,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,Livraison standard,1,0,37,50,1.0,Quantité limitée !,CN,30,3.733333333333333,0,summer,2020-08
1240,2.0,6,EUR,1000,0,3.32,121,41.0,23.0,19.0,10.0,28.0,0,0,0,0,1,Livraison standard,1,0,36,50,,,CN,543,4.1197053406998165,0,summer,2020-08
1241,9.0,65,EUR,1000,1,3.7,162,70.0,32.0,26.0,10.0,24.0,0,0,0,0,50,Livraison standard,3,0,36,50,1.0,Quantité limitée !,CN,3373,3.9647198339756895,0,summer,2020-08
1242,9.0,9,EUR,100,1,5.0,0,,,,,,0,0,0,0,50,Livraison standard,3,0,44,50,1.0,Quantité limitée !,CN,246312,4.2037253564584764,0,summer,2020-08
1243,11.0,10,EUR,5000,0,4.03,756,387.0,163.0,104.0,46.0,56.0,0,0,0,0,50,Livraison standard,2,0,14,50,,,CN,8821,3.872009976193176,0,summer,2020-08
1244,9.0,9,EUR,1000,0,4.2,300,188.0,51.0,20.0,15.0,26.0,0,0,0,0,30,Livraison standard,3,0,40,50,,,,82219,3.5900825843174937,1,summer,2020-08
1245,4.8100000000000005,5,EUR,100,1,5.0,0,,,,,,0,0,0,0,5,Envio Padrão,1,0,47,50,,,CN,6,4.333333333333333,0,summer,2020-08
1246,8.0,10,EUR,50,0,3.8,5,3.0,0.0,1.0,0.0,1.0,0,0,0,0,5,Livraison standard,2,0,23,50,1.0,Quantité limitée !,CN,129,3.7906976744186047,0,summer,2020-08
1247,8.0,140,EUR,10000,1,4.17,1910,1141.0,329.0,212.0,88.0,140.0,0,0,0,0,50,Livraison standard,3,0,19,50,1.0,Quantité limitée !,CN,2050,4.1678048780487815,0,summer,2020-08
1248,5.0,5,EUR,1000,1,2.98,102,33.0,13.0,10.0,11.0,35.0,0,0,0,0,2,Livraison standard,2,0,20,50,1.0,Quantité limitée !,CN,10320,3.904941860465117,1,summer,2020-08
1249,6.0,6,EUR,1000,1,3.98,330,160.0,76.0,44.0,26.0,24.0,1,1,0,0,50,Livraison standard,2,0,26,50,,,CN,1428,4.351540616246498,0,summer,2020-08
1250,13.0,11,EUR,1000,0,4.14,582,313.0,139.0,66.0,28.0,36.0,0,0,0,0,50,Livraison standard,3,0,36,50,,,CN,6329,4.16290093221678,0,summer,2020-08
1251,2.89,7,EUR,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,Livraison standard,1,0,37,50,,,CN,30,3.733333333333333,0,summer,2020-08
1252,11.0,10,EUR,1000,0,3.97,212,109.0,42.0,28.0,11.0,22.0,0,0,0,0,50,Livraison standard,3,0,21,50,,,CN,543,3.9318600368324126,0,summer,2020-08
1253,5.0,5,EUR,1000,1,4.13,103,59.0,18.0,14.0,4.0,8.0,0,0,0,0,50,Livraison standard,2,0,48,50,,,CN,32168,3.8845436458592384,0,summer,2020-08
1254,7.0,6,EUR,100,0,3.6,25,10.0,4.0,5.0,3.0,3.0,0,0,0,0,50,Livraison standard,2,0,127,50,,,CN,483,4.155279503105589,0,summer,2020-08
1255,9.0,8,EUR,1000,1,4.24,192,120.0,32.0,19.0,9.0,12.0,2,1,1,0,50,Livraison standard,3,0,28,50,,,CN,794,4.298488664987405,0,summer,2020-08
1256,12.0,11,EUR,100,0,3.6,30,14.0,3.0,5.0,3.0,5.0,0,0,0,0,50,Livraison standard,3,0,38,50,1.0,Quantité limitée !,,105015,3.789601485502071,0,summer,2020-08
1257,5.75,25,EUR,1000,0,3.67,117,55.0,19.0,14.0,7.0,22.0,0,0,0,0,50,Livraison standard,2,0,25,50,,,CN,706,4.209631728045326,0,summer,2020-08
1258,11.0,16,EUR,100,1,2.92,12,2.0,1.0,6.0,0.0,3.0,0,0,0,0,50,Livraison standard,2,0,16,50,,,US,18,3.6666666666666665,0,summer,2020-08
1259,11.0,102,EUR,1000,1,4.15,674,366.0,161.0,69.0,35.0,43.0,0,0,0,0,33,Livraison standard,3,0,41,50,,,CN,8191,4.190208765718471,0,summer,2020-08
1260,11.0,47,EUR,100,0,4.39,23,14.0,7.0,0.0,1.0,1.0,0,0,0,0,50,الشحن القياسي,3,0,40,50,,,CN,7197,4.3609837432263445,0,summer,2020-08
1261,7.0,6,EUR,100,0,3.83,18,10.0,2.0,2.0,1.0,3.0,0,0,0,0,1,Livraison standard,2,0,26,50,1.0,Quantité limitée !,CN,75,3.826666666666666,0,summer,2020-08
1262,1.72,2,EUR,100,1,3.77,30,15.0,3.0,5.0,4.0,3.0,0,0,0,0,10,Livraison standard,1,0,48,50,,,CN,32168,3.8845436458592384,0,summer,2020-08
1263,2.9,3,EUR,100,1,3.89,19,9.0,5.0,1.0,2.0,2.0,0,0,0,0,6,Livraison standard,1,0,139,50,,,CN,163,4.190184049079755,0,summer,2020-08
1264,8.0,9,EUR,10000,0,3.95,903,475.0,148.0,135.0,50.0,95.0,0,0,0,0,11,Livraison standard,2,0,39,50,1.0,Quantité limitée !,CN,24564,3.9288796612929486,0,summer,2020-08
1265,2.81,33,EUR,50,0,3.64,14,5.0,2.0,5.0,1.0,1.0,0,0,0,0,1,Livraison standard,1,0,43,50,1.0,Quantité limitée !,CN,42919,4.105967054218412,0,summer,2020-08
1266,2.0,2,EUR,100,1,4.15,34,17.0,8.0,7.0,1.0,1.0,0,0,0,0,50,Livraison standard,1,0,48,50,1.0,Quantité limitée !,CN,620,4.220967741935484,0,summer,2020-08
1267,8.0,7,EUR,100,0,4.2,10,4.0,5.0,0.0,1.0,0.0,0,0,0,0,4,Livraison standard,3,0,20,50,,,CN,88,3.9318181818181817,0,summer,2020-08
1268,5.86,59,EUR,1000,1,4.06,223,120.0,44.0,29.0,13.0,17.0,0,0,0,0,6,Livraison standard,1,0,41,50,,,CN,18877,4.079885575038406,0,summer,2020-08
1269,11.0,26,EUR,1000,0,3.95,596,304.0,112.0,86.0,36.0,58.0,0,0,0,0,50,Livraison standard,2,0,33,50,1.0,Quantité limitée !,CN,5534,3.999819298879653,0,summer,2020-08
1270,2.67,67,EUR,10,0,5.0,0,,,,,,0,0,0,0,5,Livraison standard,1,0,27,50,,,CN,13,3.692307692307693,0,summer,2020-08
1271,11.0,10,EUR,10000,1,4.05,1479,754.0,329.0,219.0,73.0,104.0,0,0,0,0,50,Livraison standard,2,0,45,50,1.0,Quantité limitée !,CN,5816,3.936382393397524,0,summer,2020-08
1272,13.0,68,EUR,5000,0,3.79,1095,488.0,228.0,168.0,87.0,124.0,0,0,0,0,50,Livraison standard,3,0,66,50,1.0,Quantité limitée !,US,24306,4.236690529087468,0,summer,2020-08
1273,5.65,10,EUR,100,1,2.86,7,1.0,1.0,2.0,2.0,1.0,0,0,0,0,1,Livraison standard,1,0,41,50,1.0,Quantité limitée !,CN,17752,3.8996732762505633,0,summer,2020-08
1274,8.0,7,EUR,100,0,4.04,139,72.0,31.0,17.0,8.0,11.0,0,0,0,0,1,Livraison standard,2,0,37,50,,,CN,12745,4.277991369164378,0,summer,2020-08
1275,14.0,102,EUR,1000,0,4.18,197,104.0,52.0,26.0,2.0,13.0,1,0,1,0,50,Standard Shipping,4,0,40,50,,,CN,17856,4.17372311827957,0,summer,2020-08
1276,11.0,60,EUR,1000,1,3.38,37,15.0,3.0,9.0,1.0,9.0,0,0,0,0,49,Livraison standard,2,0,25,50,,,CN,703,3.9601706970128014,0,summer,2020-08
1277,7.0,23,EUR,10000,0,3.98,2159,1125.0,374.0,324.0,170.0,166.0,0,0,0,0,50,Livraison standard,2,0,40,50,1.0,Quantité limitée !,CN,213709,4.2938996485875665,0,summer,2020-08
1278,11.0,10,EUR,10000,1,3.86,2102,981.0,445.0,301.0,141.0,234.0,0,0,0,0,50,Livraison standard,2,0,39,50,,,CN,14284,4.025623074768972,0,summer,2020-08
1279,9.0,31,EUR,1000,1,3.92,317,151.0,72.0,45.0,17.0,32.0,0,0,0,0,50,Livraison standard,3,0,34,50,,,CN,8043,4.165982842223051,0,summer,2020-08
1280,8.0,84,EUR,10000,0,4.19,3679,2077.0,783.0,446.0,192.0,181.0,1,0,1,0,50,Livraison standard,3,0,37,50,,,CN,80713,4.1878136111902675,0,summer,2020-08
1281,8.0,7,EUR,100,0,4.39,23,15.0,4.0,3.0,0.0,1.0,0,0,0,0,4,Livraison standard,2,0,20,50,1.0,Quantité limitée !,CN,107,3.8971962616822435,0,summer,2020-08
1282,11.0,84,EUR,100,0,3.65,31,12.0,4.0,8.0,6.0,1.0,0,0,0,0,50,Livraison standard,2,0,34,50,,,US,5311,4.034645076256825,0,summer,2020-08
1283,15.0,13,EUR,50,1,4.4,10,5.0,4.0,1.0,0.0,0.0,0,0,0,0,2,Livraison standard,4,0,36,50,,,CN,34,3.6764705882352944,0,summer,2020-08
1284,16.0,14,EUR,100,1,3.44,27,13.0,2.0,2.0,4.0,6.0,0,0,0,0,50,Livraison standard,4,0,35,50,,,VE,572,3.367132867132867,0,summer,2020-08
1285,5.0,5,EUR,5000,1,2.94,667,175.0,90.0,127.0,70.0,205.0,0,0,0,0,50,Livraison standard,2,0,25,50,,,CN,8740,4.230320366132723,0,summer,2020-08
1286,13.0,85,EUR,100,0,4.11,47,29.0,6.0,4.0,4.0,4.0,0,0,0,0,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,9078,3.878166997135933,0,summer,2020-08
1287,20.0,17,EUR,100,1,3.2,60,22.0,7.0,9.0,5.0,17.0,0,0,0,0,50,Livraison standard,6,0,36,50,,,CN,64,3.25,0,summer,2020-08
1288,16.0,14,EUR,100,1,3.73,89,39.0,21.0,10.0,4.0,15.0,0,0,0,0,50,Livraison standard,5,0,41,50,1.0,Quantité limitée !,CN,130598,3.946790915634237,0,summer,2020-08
1289,1.0,10,EUR,100,0,3.56,52,22.0,8.0,9.0,3.0,10.0,0,0,0,0,2,Livraison standard,1,0,40,50,,,,91631,3.83793694273772,1,summer,2020-08
1290,9.0,14,EUR,20000,1,3.31,3344,1162.0,542.0,559.0,339.0,742.0,0,0,0,0,50,Livraison standard,3,0,33,50,,,CN,25356,3.9025477204606407,0,summer,2020-08
1291,14.0,12,EUR,1000,0,4.26,429,262.0,81.0,46.0,14.0,26.0,1,0,1,0,50,Livraison standard,3,0,22,50,1.0,Quantité limitée !,CN,1178,4.223259762308999,0,summer,2020-08
1292,6.0,17,EUR,6,0,5.0,0,,,,,,0,0,0,0,10,Livraison standard,2,0,43,50,,,CN,65189,4.049640276733805,0,summer,2020-08
1293,7.0,6,EUR,100,0,2.75,4,1.0,1.0,0.0,0.0,2.0,0,0,0,0,9,Livraison standard,2,0,24,50,1.0,Quantité limitée !,CN,10474,3.908535421042582,0,summer,2020-08
1294,11.0,10,EUR,5000,0,3.91,487,244.0,90.0,67.0,36.0,50.0,0,0,0,0,50,Livraison standard,2,0,52,50,,,CN,5042,4.146568821896073,0,summer,2020-08
1295,1.72,2,EUR,100,1,3.77,30,15.0,3.0,5.0,4.0,3.0,0,0,0,0,10,Livraison standard,1,0,48,50,1.0,Quantité limitée !,CN,32168,3.8845436458592384,0,summer,2020-08
1296,5.67,5,EUR,20000,0,3.63,7242,2867.0,1406.0,1330.0,695.0,944.0,0,0,0,0,50,Livraison standard,1,0,40,50,1.0,Quantité limitée !,,839882,4.103759813878616,0,summer,2020-08
1297,6.0,8,EUR,100,1,3.31,13,3.0,4.0,3.0,0.0,3.0,0,0,0,0,2,Livraison standard,2,0,40,50,,,CN,3515,3.983783783783784,0,summer,2020-08
1298,6.0,7,EUR,100,1,4.31,13,8.0,3.0,1.0,0.0,1.0,0,0,0,0,4,Livraison standard,2,0,41,50,,,CN,25222,4.001546269130125,0,summer,2020-08
1299,12.0,102,EUR,100,1,4.11,75,39.0,19.0,8.0,4.0,5.0,0,0,0,0,50,Livraison standard,3,0,40,50,,,CN,7740,4.227260981912145,1,summer,2020-08
1300,11.0,59,EUR,100,1,3.61,28,12.0,5.0,4.0,2.0,5.0,0,0,0,0,50,Livraison standard,3,0,40,50,,,CN,14291,4.184731649289763,0,summer,2020-08
1301,12.0,17,EUR,50,0,4.17,18,9.0,5.0,3.0,0.0,1.0,0,0,0,0,50,Livraison standard,3,0,37,50,1.0,Quantité limitée !,CN,71919,4.385294567499548,0,summer,2020-08
1302,11.0,10,EUR,1000,1,3.58,483,199.0,83.0,79.0,44.0,78.0,0,0,0,0,19,Livraison standard,3,0,38,50,,,CN,6364,4.1324638592080465,0,summer,2020-08
1303,8.0,7,EUR,1000,0,3.76,843,392.0,144.0,134.0,62.0,111.0,1,1,0,0,50,Livraison standard,3,0,37,50,,,CN,25752,4.256873252562908,0,summer,2020-08
1304,5.0,24,EUR,100,0,3.7,10,4.0,2.0,2.0,1.0,1.0,0,0,0,0,4,Livraison standard,1,0,42,50,,,CN,35262,3.9394815949180417,0,summer,2020-08
1305,4.0,4,EUR,100,1,4.5,2,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,Livraison standard,1,0,20,50,,,CN,2707,4.189139268562985,0,summer,2020-08
1306,11.0,43,EUR,10000,0,3.28,2521,723.0,505.0,513.0,315.0,465.0,0,0,0,0,50,Livraison standard,3,0,35,50,,,CN,15502,4.115275448329248,0,summer,2020-08
1307,12.0,11,EUR,50,0,4.24,17,9.0,6.0,0.0,1.0,1.0,0,0,0,0,50,Livraison standard,3,0,36,50,,,CN,2647,3.8398186626369473,0,summer,2020-08
1308,11.0,17,EUR,5000,0,3.26,692,217.0,125.0,128.0,68.0,154.0,0,0,0,0,50,Livraison standard,3,0,37,50,1.0,Quantité limitée !,CN,4830,3.8430641821946168,0,summer,2020-08
1309,8.0,7,EUR,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,0,0,0,0,1,Livraison standard,2,0,25,50,1.0,Quantité limitée !,CN,334,3.736526946107785,0,summer,2020-08
1310,7.0,7,EUR,10000,0,3.85,1193,550.0,257.0,171.0,86.0,129.0,0,0,0,0,50,Livraison standard,2,0,31,50,1.0,Quantité limitée !,CN,17816,4.179445442299056,1,summer,2020-08
1311,8.0,11,EUR,100,0,3.87,91,40.0,24.0,13.0,3.0,11.0,0,0,0,0,43,Livraison standard,3,0,25,50,,,CN,11557,4.04006229990482,0,summer,2020-08
1312,1.88,25,EUR,100,1,4.46,26,19.0,4.0,1.0,0.0,2.0,1,0,1,0,41,Livraison standard,1,0,43,50,,,CN,1373,4.007283321194465,0,summer,2020-08
1313,11.0,10,EUR,1000,0,4.32,269,169.0,53.0,25.0,8.0,14.0,1,0,1,0,50,Livraison standard,2,0,54,50,,,CN,4811,4.194554146747039,0,summer,2020-08
1314,9.0,135,EUR,100,0,3.55,33,10.0,10.0,5.0,4.0,4.0,0,0,0,0,50,Livraison standard,3,0,39,50,,,CN,9940,4.048993963782697,0,summer,2020-08
1315,3.88,5,EUR,10000,0,3.66,585,246.0,105.0,107.0,43.0,84.0,0,0,0,0,50,Livraison standard,1,0,41,50,,,CN,35358,4.018157135584592,1,summer,2020-08
1316,11.0,11,EUR,1000,0,2.99,228,59.0,38.0,36.0,32.0,63.0,0,0,0,0,50,Livraison standard,2,0,17,50,,,CN,5264,4.032864741641338,0,summer,2020-08
1317,8.0,11,EUR,100,0,2.81,21,5.0,2.0,4.0,4.0,6.0,0,0,0,0,50,Livraison standard,2,0,17,50,,,CN,31,3.5806451612903225,0,summer,2020-08
1318,5.65,6,EUR,1000,1,3.96,164,86.0,26.0,28.0,8.0,16.0,0,0,0,0,17,Livraison standard,2,0,23,50,1.0,Quantité limitée !,CN,12309,4.0451702006661785,1,summer,2020-08
1319,8.0,65,EUR,100,0,3.97,29,18.0,1.0,5.0,1.0,4.0,0,0,0,0,1,Livraison standard,2,0,33,50,1.0,Quantité limitée !,CN,239,3.882845188284519,0,summer,2020-08
1320,2.0,2,EUR,10,0,4.8,5,4.0,1.0,0.0,0.0,0.0,0,0,0,0,2,Livraison standard,1,0,35,50,,,CN,42,3.6666666666666665,0,summer,2020-08
1321,12.0,13,EUR,1000,0,4.25,215,136.0,32.0,23.0,13.0,11.0,0,0,0,0,50,Livraison standard,3,0,40,50,,,CN,15076,4.084969487927832,0,summer,2020-08
1322,1.66,2,EUR,100,1,3.75,20,8.0,5.0,4.0,0.0,3.0,0,0,0,0,2,Livraison standard,1,0,26,50,,,CN,247,3.94331983805668,0,summer,2020-08
1323,7.0,6,EUR,1000,0,3.27,601,208.0,94.0,91.0,66.0,142.0,0,0,0,0,10,Livraison standard,2,0,9,50,,,CN,16757,3.965387599212269,0,summer,2020-08
1324,8.0,20,EUR,1000,0,3.12,341,106.0,45.0,62.0,39.0,89.0,0,0,0,0,50,Livraison standard,2,0,138,50,,,CN,7858,3.9531687452277935,0,summer,2020-08
1325,9.0,8,EUR,1000,1,4.03,248,127.0,59.0,26.0,15.0,21.0,0,0,0,0,2,Livraison standard,3,0,45,50,,,GB,1722,3.9065040650406506,0,summer,2020-08
1326,8.0,7,EUR,1000,1,3.69,294,128.0,57.0,44.0,20.0,45.0,0,0,0,0,50,Livraison standard,2,0,36,50,,,CN,821,3.766138855054811,0,summer,2020-08
1327,14.0,107,EUR,1000,1,4.38,425,299.0,54.0,31.0,17.0,24.0,1,0,1,0,50,Livraison standard,4,0,10,50,,,CN,27175,3.966034958601656,0,summer,2020-08
1328,8.0,13,EUR,1000,0,4.39,574,370.0,115.0,50.0,21.0,18.0,1,0,1,0,50,Livraison standard,3,0,52,50,,,CN,5042,4.146568821896073,0,summer,2020-08
1329,11.0,43,EUR,10000,1,3.98,397,219.0,63.0,46.0,25.0,44.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,29615,3.9280094546682425,0,summer,2020-08
1330,19.0,17,EUR,100,1,4.33,61,39.0,12.0,5.0,1.0,4.0,0,0,0,0,50,Livraison standard,6,0,38,50,,,CN,487,4.234086242299795,0,summer,2020-08
1331,7.0,6,EUR,50,0,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,50,Livraison standard,2,0,139,50,,,CN,34,4.352941176470588,0,summer,2020-08
1332,8.0,8,EUR,10000,1,3.61,2187,843.0,484.0,350.0,182.0,328.0,0,0,0,0,20,Livraison standard,2,0,38,50,,,CN,70773,4.038319698189988,0,summer,2020-08
1333,11.0,10,EUR,1000,1,3.69,113,55.0,16.0,14.0,8.0,20.0,0,0,0,0,10,Livraison standard,3,0,20,50,,,CN,1403,3.895937277263008,0,summer,2020-08
1334,12.0,93,EUR,1000,1,4.1,534,280.0,128.0,63.0,28.0,35.0,0,0,0,0,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,15540,4.241312741312742,0,summer,2020-08
1335,2.0,9,EUR,100,1,3.67,12,5.0,3.0,1.0,1.0,2.0,0,0,0,0,1,Livraison standard,1,0,41,50,1.0,Quantité limitée !,CN,111,3.8018018018018016,0,summer,2020-08
1336,8.0,7,EUR,100,1,3.37,19,9.0,2.0,1.0,1.0,6.0,0,0,0,0,50,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,36033,3.965337329670025,1,summer,2020-08
1337,8.0,59,EUR,100,1,4.05,114,55.0,30.0,16.0,6.0,7.0,0,0,0,0,40,Livraison standard,3,0,18,50,,,US,231,3.7662337662337664,0,summer,2020-08
1338,5.0,9,EUR,100,0,4.08,13,5.0,5.0,2.0,1.0,0.0,0,0,0,0,20,Livraison standard,2,0,43,50,,,CN,26018,3.8914213236989776,0,summer,2020-08
1339,5.0,48,EUR,100,1,4.07,30,15.0,5.0,8.0,1.0,1.0,0,0,0,0,50,Livraison standard,2,0,45,50,,,CN,43876,4.089775731607257,0,summer,2020-08
1340,13.0,34,EUR,100,0,3.74,54,23.0,14.0,5.0,4.0,8.0,0,0,0,0,50,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,4080,3.987990196078431,0,summer,2020-08
1341,2.0,7,EUR,5000,0,3.91,239,118.0,42.0,38.0,22.0,19.0,0,0,0,0,50,Livraison standard,1,0,40,50,,,CN,591,4.099830795262268,0,summer,2020-08
1342,8.0,48,EUR,100,1,4.01,79,47.0,11.0,7.0,3.0,11.0,0,0,0,0,1,Livraison standard,3,0,17,50,,,CN,131,3.854961832061069,0,summer,2020-08
1343,5.86,5,EUR,100,1,4.55,76,57.0,9.0,7.0,1.0,2.0,0,0,0,0,1,Livraison standard,2,0,23,50,,,CN,96,4.364583333333333,0,summer,2020-08
1344,7.0,34,EUR,5000,0,3.81,192,104.0,20.0,29.0,6.0,33.0,0,0,0,0,6,Livraison standard,2,0,43,50,,,CN,15348,4.013812874641647,0,summer,2020-08
1345,2.0,2,EUR,10,0,4.8,5,4.0,1.0,0.0,0.0,0.0,0,0,0,0,2,Livraison standard,1,0,35,50,1.0,Quantité limitée !,CN,42,3.6666666666666665,0,summer,2020-08
1346,1.68,2,EUR,100,1,3.67,12,6.0,2.0,1.0,0.0,3.0,0,0,0,0,1,Livraison standard,1,0,40,50,,,CN,1047,3.9560649474689593,0,summer,2020-08
1347,8.0,10,EUR,100,0,4.07,58,27.0,18.0,7.0,2.0,4.0,0,0,0,0,3,Livraison standard,2,0,23,50,,,CN,123,4.0406504065040645,0,summer,2020-08
1348,8.0,7,EUR,100,0,2.0,2,0.0,0.0,1.0,0.0,1.0,0,0,0,0,46,Livraison standard,3,0,41,50,,,CN,14676,4.07420278004906,0,summer,2020-08
1349,8.0,252,EUR,1000,1,3.88,161,79.0,23.0,34.0,10.0,15.0,0,0,0,0,14,Livraison standard,3,0,41,50,,,CN,14780,3.9508119079837614,0,summer,2020-08
1350,12.0,11,EUR,1000,0,3.7,647,271.0,139.0,101.0,44.0,92.0,0,0,0,0,50,Livraison standard,3,0,24,50,,,CN,17471,3.952836128441417,0,summer,2020-08
1351,2.0,4,EUR,100,1,3.1,30,8.0,7.0,3.0,4.0,8.0,0,0,0,0,1,Livraison standard,1,0,40,50,,,CN,71,3.422535211267605,0,summer,2020-08
1352,11.0,83,EUR,1000,0,3.63,118,48.0,17.0,27.0,13.0,13.0,0,0,0,0,50,Livraison standard,3,0,42,50,,,CN,626,3.702875399361022,0,summer,2020-08
1353,8.0,7,EUR,10000,1,4.14,2604,1428.0,555.0,340.0,122.0,159.0,0,0,0,0,50,Livraison standard,2,0,42,50,1.0,Quantité limitée !,CN,13399,4.077095305619824,0,summer,2020-08
1354,16.0,50,EUR,100,0,3.93,46,22.0,12.0,4.0,3.0,5.0,0,0,0,0,18,Livraison standard,5,0,32,50,,,CN,19632,4.310666259168704,0,summer,2020-08
1355,8.0,68,EUR,8,0,5.0,0,,,,,,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,626,3.916932907348243,0,summer,2020-08
1356,9.0,8,EUR,5000,1,4.41,1153,735.0,250.0,107.0,23.0,38.0,1,0,1,0,20,Livraison standard,3,0,36,50,,,CN,55499,4.138885385322259,0,summer,2020-08
1357,11.0,38,EUR,5000,0,4.11,377,236.0,46.0,33.0,23.0,39.0,0,0,0,0,2,Livraison standard,2,0,28,50,,,CN,602,4.17109634551495,0,summer,2020-08
1358,8.0,7,EUR,5000,1,3.71,346,148.0,68.0,53.0,34.0,43.0,0,0,0,0,50,Livraison standard,3,0,50,50,,,CN,3053,3.8584998362266623,0,summer,2020-08
1359,8.0,50,EUR,5000,1,4.26,1057,625.0,213.0,134.0,44.0,41.0,1,0,1,0,50,Livraison standard,3,0,27,50,1.0,Quantité limitée !,CN,7631,3.863844843401913,0,summer,2020-08
1360,11.0,10,EUR,10000,0,3.65,2422,1056.0,419.0,375.0,190.0,382.0,0,0,0,0,50,Livraison standard,3,0,46,50,,,CN,78616,4.310432990739798,0,summer,2020-08
1361,11.0,85,EUR,50,1,4.0,7,4.0,0.0,2.0,1.0,0.0,0,0,0,0,8,Livraison standard,3,0,36,50,1.0,Quantité limitée !,CN,21,3.7142857142857135,0,summer,2020-08
1362,17.0,75,EUR,1000,0,4.18,479,280.0,94.0,56.0,11.0,38.0,0,0,0,0,50,Livraison standard,5,0,60,50,,,CN,4778,4.180828798660527,1,summer,2020-08
1363,7.0,68,EUR,10,0,1.5,2,0.0,0.0,0.0,1.0,1.0,0,0,0,0,50,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,397,3.8589420654911835,0,summer,2020-08
1364,2.8,3,EUR,1000,1,3.4,78,26.0,14.0,19.0,3.0,16.0,0,0,0,0,8,Livraison standard,1,0,20,50,,,CN,1281,4.018735362997658,0,summer,2020-08
1365,8.0,7,EUR,50,1,3.43,7,3.0,0.0,2.0,1.0,1.0,0,0,0,0,50,Livraison standard,3,0,15,50,,,CN,249,3.97991967871486,0,summer,2020-08
1366,5.89,5,EUR,100,1,4.15,48,30.0,7.0,4.0,2.0,5.0,0,0,0,0,2,Livraison standard,1,0,30,50,1.0,Quantité limitée !,CN,150,3.993333333333333,0,summer,2020-08
1367,8.0,7,EUR,1000,0,3.4,94,34.0,14.0,18.0,12.0,16.0,0,0,0,0,50,Livraison standard,3,0,37,50,1.0,Quantité limitée !,CN,5281,4.023291043363,1,summer,2020-08
1368,1.0,1,EUR,100,1,3.17,6,2.0,1.0,1.0,0.0,2.0,0,0,0,0,50,Livraison standard,1,0,16,50,,,CN,30,4.166666666666667,0,summer,2020-08
1369,8.0,7,EUR,100,1,3.86,28,14.0,4.0,5.0,2.0,3.0,0,0,0,0,2,Livraison standard,3,0,28,50,,,CN,889,4.390326209223847,0,summer,2020-08
1370,16.0,14,EUR,10000,0,3.87,770,381.0,134.0,110.0,66.0,79.0,0,0,0,0,50,Livraison standard,4,0,41,50,,,CN,39381,4.0663264010563465,0,summer,2020-08
